"","site_name","cluster_ID","cluster_location","cluster_location_time","lat","lon","site_comments","sample_ID","start_time","collection_time_zone","collection_date","year","season","month","sample_comments","d2H","d18O","d2H_analytical_sd","d18O_analytical_sd","source","project_ID","d_ex","county","state","elevation","cluster_number","modality"
"2348","South Jordan","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.54474,-111.93937,NA,"2787",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.04,-15.27,NA,NA,"Tipple","Tipple",4.12,"Salt Lake","Utah",1348,NA,"Uni"
"2349","South Jordan","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.55154,-111.94126,NA,"2788",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.07,-15.29,NA,NA,"Tipple","Tipple",4.25,"Salt Lake","Utah",1348,NA,"Uni"
"2350","Sandy","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.55982,-111.854,NA,"2775",NA,NA,"1/5/2015",2015,"spring","may",NA,-116.91,-15.7,NA,NA,"Tipple","Tipple",8.69,"Salt Lake","Utah",1446,NA,"Uni"
"2351","South Jordan","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.56183,-111.9866,NA,"2789",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.86,-15.51,NA,NA,"Tipple","Tipple",5.22,"Salt Lake","Utah",1455,NA,"Uni"
"2352","South Jordan","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.56427,-111.98666,NA,"2790",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.59,-15.4,NA,NA,"Tipple","Tipple",4.61,"Salt Lake","Utah",1455,NA,"Uni"
"2353","Sandy","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.58002,-111.83682,NA,"2774",NA,NA,"1/5/2015",2015,"spring","may",NA,-119.85,-15.93,NA,NA,"Tipple","Tipple",7.59,"Salt Lake","Utah",1453,NA,"Uni"
"2354","West Jordan","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.58742,-111.92827,NA,"2791",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.64,-15.46,NA,NA,"Tipple","Tipple",5.04,"Salt Lake","Utah",1337,NA,"Uni"
"2355","West Jordan","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.60802,-111.94479,NA,"2793",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.87,-15.47,NA,NA,"Tipple","Tipple",4.89,"Salt Lake","Utah",1362,NA,"Uni"
"2356","West Jordan","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.60892,-111.98609,NA,"2794",NA,NA,"1/5/2015",2015,"spring","may",NA,-119.42,-15.54,NA,NA,"Tipple","Tipple",4.9,"Salt Lake","Utah",1415,NA,"Uni"
"2357","Midvale","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.61028,-111.91077,NA,"2792",NA,NA,"1/5/2015",2015,"spring","may",NA,-119.46,-15.92,NA,NA,"Tipple","Tipple",7.9,"Salt Lake","Utah",1325,NA,"Uni"
"2358","Midvale","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.61859,-111.87392,NA,"2772",NA,NA,"1/5/2015",2015,"spring","may",NA,-117.72,-15.78,NA,NA,"Tipple","Tipple",8.52,"Salt Lake","Utah",1369,NA,"Uni"
"2359","Cottonwood Heights","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.61903,-111.78969,NA,"2773",NA,NA,"1/5/2015",2015,"spring","may",NA,-116.58,-15.74,NA,NA,"Tipple","Tipple",9.34,"Salt Lake","Utah",1792,NA,"Uni"
"2360","Midvale","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.62033,-111.87249,NA,"2771",NA,NA,"1/5/2015",2015,"spring","may",NA,-117.49,-15.8,NA,NA,"Tipple","Tipple",8.91,"Salt Lake","Utah",1369,NA,"Uni"
"2361","Kearns","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.6395,-112.00755,NA,"2795",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.49,-15.47,NA,NA,"Tipple","Tipple",5.27,"Salt Lake","Utah",1454,NA,"Uni"
"2362","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.64802,-111.86725,NA,"2770",NA,NA,"1/5/2015",2015,"spring","may",NA,-111,-14.31,NA,NA,"Tipple","Tipple",3.48,"Salt Lake","Utah",1342,NA,"Uni"
"2363","Kearns","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.65352,-111.98597,NA,"2796",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.63,-15.5,NA,NA,"Tipple","Tipple",5.37,"Salt Lake","Utah",1382,NA,"Uni"
"2364","Murray","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.65838,-111.88741,NA,"2769",NA,NA,"1/5/2015",2015,"spring","may",NA,-116.33,-15.37,NA,NA,"Tipple","Tipple",6.63,"Salt Lake","Utah",1315,NA,"Uni"
"2365","Taylorsville","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.65876,-111.98607,NA,"2797",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.46,-15.42,NA,NA,"Tipple","Tipple",4.9,"Salt Lake","Utah",1382,NA,"Uni"
"2366","Murray","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.66009,-111.88734,NA,"2768",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.87,-15.87,NA,NA,"Tipple","Tipple",8.09,"Salt Lake","Utah",1315,NA,"Uni"
"2367","Holladay","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.66634,-111.83714,NA,"2767",NA,NA,"1/5/2015",2015,"spring","may",NA,-120.66,-16.35,NA,NA,"Tipple","Tipple",10.14,"Salt Lake","Utah",1329,NA,"Uni"
"2368","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.68752,-111.82372,NA,"2764",NA,NA,"1/5/2015",2015,"spring","may",NA,-116.7,-15.74,NA,NA,"Tipple","Tipple",9.22,"Salt Lake","Utah",1379,NA,"Uni"
"2369","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.68763,-111.86032,NA,"2765",NA,NA,"1/5/2015",2015,"spring","may",NA,-116.89,-15.76,NA,NA,"Tipple","Tipple",9.19,"Salt Lake","Utah",1321,NA,"Uni"
"2370","Magna","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.69568,-112.09278,NA,"2802",NA,NA,"1/5/2015",2015,"spring","may",NA,-97.46,-11.52,NA,NA,"Tipple","Tipple",-5.3,"Salt Lake","Utah",1376,NA,"Uni"
"2371","West Valley City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.69608,-111.98611,NA,"2798",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.67,-15.48,NA,NA,"Tipple","Tipple",5.17,"Salt Lake","Utah",1305,NA,"Uni"
"2372","West Valley City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.69634,-112.04391,NA,"2801",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.73,-15.45,NA,NA,"Tipple","Tipple",4.87,"Salt Lake","Utah",1311,NA,"Uni"
"2373","West Valley City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.69679,-112.02415,NA,"2799",NA,NA,"1/5/2015",2015,"spring","may",NA,-118.94,-15.46,NA,NA,"Tipple","Tipple",4.74,"Salt Lake","Utah",1309,NA,"Uni"
"2374","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.70071,-111.80205,NA,"2763",NA,NA,"1/5/2015",2015,"spring","may",NA,-116.69,-15.76,NA,NA,"Tipple","Tipple",9.39,"Salt Lake","Utah",1537,NA,"Uni"
"2375","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.70114,-111.85534,NA,"2766",NA,NA,"1/5/2015",2015,"spring","may",NA,-117.19,-15.8,NA,NA,"Tipple","Tipple",9.21,"Salt Lake","Utah",1358,NA,"Uni"
"2376","West Valley City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.70558,-112.02441,NA,"2800",NA,NA,"1/5/2015",2015,"spring","may",NA,-120,-15.68,NA,NA,"Tipple","Tipple",5.44,"Salt Lake","Utah",1309,NA,"Uni"
"2377","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.7249,-111.85432,NA,"2762",NA,NA,"1/5/2015",2015,"spring","may",NA,-117.12,-15.65,NA,NA,"Tipple","Tipple",8.08,"Salt Lake","Utah",1357,NA,"Uni"
"2378","West Jordan","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.6056,-111.9427,NA,"2815",NA,NA,"2/5/2015",2015,"spring","may",NA,-118.35,-15.39,NA,NA,"Tipple","Tipple",4.77,"Salt Lake","Utah",1362,NA,"Uni"
"2379","Midvale","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.61374,-111.90334,NA,"2816",NA,NA,"2/5/2015",2015,"spring","may",NA,-118.47,-15.72,NA,NA,"Tipple","Tipple",7.29,"Salt Lake","Utah",1325,NA,"Uni"
"2380","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.65097,-111.9383,NA,"2813",NA,NA,"2/5/2015",2015,"spring","may",NA,-123.22,-16.48,NA,NA,"Tipple","Tipple",8.62,"Salt Lake","Utah",1326,NA,"Uni"
"2381","Taylorsville","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.65449,-111.92435,NA,"2814",NA,NA,"2/5/2015",2015,"spring","may",NA,-122.74,-16.4,NA,NA,"Tipple","Tipple",8.46,"Salt Lake","Utah",1316,NA,"Uni"
"2382","West Valley City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.66685,-111.94048,NA,"2812",NA,NA,"2/5/2015",2015,"spring","may",NA,-123.75,-16.58,NA,NA,"Tipple","Tipple",8.89,"Salt Lake","Utah",1316,NA,"Uni"
"2383","Taylorsville","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.66787,-111.93943,NA,"2811",NA,NA,"2/5/2015",2015,"spring","may",NA,-123.57,-16.6,NA,NA,"Tipple","Tipple",9.23,"Salt Lake","Utah",1316,NA,"Uni"
"2384","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.71788,-111.93984,NA,"2810",NA,NA,"2/5/2015",2015,"spring","may",NA,-129.74,-17.24,NA,NA,"Tipple","Tipple",8.18,"Salt Lake","Utah",1295,NA,"Uni"
"2385","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.73373,-111.9382,NA,"2809",NA,NA,"2/5/2015",2015,"spring","may",NA,-118.41,-15.89,NA,NA,"Tipple","Tipple",8.71,"Salt Lake","Utah",1295,NA,"Uni"
"2386","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.73982,-111.8259,NA,"2803",NA,NA,"2/5/2015",2015,"spring","may",NA,-116.26,-15.59,NA,NA,"Tipple","Tipple",8.46,"Salt Lake","Utah",1491,NA,"Uni"
"2387","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.75994,-111.93819,NA,"2807",NA,NA,"2/5/2015",2015,"spring","may",NA,-118.1,-15.79,NA,NA,"Tipple","Tipple",8.22,"Salt Lake","Utah",1289,NA,"Uni"
"2388","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.76099,-111.93216,NA,"2808",NA,NA,"2/5/2015",2015,"spring","may",NA,-118.5,-15.87,NA,NA,"Tipple","Tipple",8.46,"Salt Lake","Utah",1289,NA,"Uni"
"2389","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.76123,-111.8726,NA,"2804",NA,NA,"2/5/2015",2015,"spring","may",NA,-116.25,-15.79,NA,NA,"Tipple","Tipple",10.07,"Salt Lake","Utah",1375,NA,"Uni"
"2390","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.77548,-111.87681,NA,"2805",NA,NA,"2/5/2015",2015,"spring","may",NA,-116.26,-15.42,NA,NA,"Tipple","Tipple",7.1,"Salt Lake","Utah",1375,NA,"Uni"
"2391","Salt Lake City","1.06","Salt Lake City","Salt Lake City_Ap-May-15",40.79053,-111.93658,NA,"2806",NA,NA,"2/5/2015",2015,"spring","may",NA,-118.95,-16,NA,NA,"Tipple","Tipple",9.05,"Salt Lake","Utah",1291,NA,"Uni"
"2392","San Mateo","25.7","San Francisco","San Francisco_Jul-15",37.53365,-122.32704,NA,"3176",NA,NA,"15-07-15",2015,"summer","july",NA,-98.84,-12.84,NA,NA,"Tipple","Tipple",3.88,"San Mateo","California",87,NA,"Multi"
"2393","San Mateo","25.7","San Francisco","San Francisco_Jul-15",37.55408,-122.31671,NA,"3175",NA,NA,"15-07-15",2015,"summer","july",NA,-98.89,-12.99,NA,NA,"Tipple","Tipple",5.03,"San Mateo","California",32,NA,"Multi"
"2394","Burlingame","25.7","San Francisco","San Francisco_Jul-15",37.59209,-122.3574,NA,"3174",NA,NA,"15-07-15",2015,"summer","july",NA,-95.91,-13.04,NA,NA,"Tipple","Tipple",8.41,"San Mateo","California",-2,NA,"Multi"
"2395","Colma","25.7","San Francisco","San Francisco_Jul-15",37.67315,-122.46533,NA,"3177",NA,NA,"15-07-15",2015,"summer","july",NA,-65.14,-7.9,NA,NA,"Tipple","Tipple",-1.94,"San Mateo","California",84,NA,"Multi"
"2396","San Leandro","25.7","San Francisco","San Francisco_Jul-15",37.6914,-122.1532,NA,"3224",NA,NA,"15-07-15",2015,"summer","july",NA,-79.53,-10.8,NA,NA,"Tipple","Tipple",6.87,NA,NA,3,NA,"Multi"
"2397","San Leandro","25.7","San Francisco","San Francisco_Jul-15",37.72653,-122.15376,NA,"3223",NA,NA,"15-07-15",2015,"summer","july",NA,-68.19,-9.15,NA,NA,"Tipple","Tipple",5.01,"Alameda","California",12,NA,"Multi"
"2398","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.73663,-122.48241,NA,"3178",NA,NA,"15-07-15",2015,"summer","july",NA,-80.84,-10.44,NA,NA,"Tipple","Tipple",2.68,NA,NA,82,NA,"Multi"
"2399","Alameda","25.7","San Francisco","San Francisco_Jul-15",37.76078,-122.24376,NA,"3221",NA,NA,"15-07-15",2015,"summer","july",NA,-69.34,-9.3,NA,NA,"Tipple","Tipple",5.06,NA,NA,7,NA,"Multi"
"2400","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.76627,-122.47618,NA,"3179",NA,NA,"15-07-15",2015,"summer","july",NA,-87.56,-11.34,NA,NA,"Tipple","Tipple",3.16,"San Francisco","California",74,NA,"Multi"
"2401","Alameda","25.7","San Francisco","San Francisco_Jul-15",37.76712,-122.24226,NA,"3220",NA,NA,"15-07-15",2015,"summer","july",NA,-66.18,-8.88,NA,NA,"Tipple","Tipple",4.86,"Alameda","California",7,NA,"Multi"
"2402","Alameda","25.7","San Francisco","San Francisco_Jul-15",37.76824,-122.23314,NA,"3222",NA,NA,"15-07-15",2015,"summer","july",NA,-65.51,-8.76,NA,NA,"Tipple","Tipple",4.57,"Alameda","California",7,NA,"Multi"
"2403","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.77077,-122.4771,NA,"3180",NA,NA,"15-07-15",2015,"summer","july",NA,-89.47,-11.56,NA,NA,"Tipple","Tipple",3.01,"San Francisco","California",74,NA,"Multi"
"2404","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.77133,-122.47218,NA,"3181",NA,NA,"15-07-15",2015,"summer","july",NA,-89.98,-11.66,NA,NA,"Tipple","Tipple",3.3,"San Francisco","California",74,NA,"Multi"
"2405","Alameda","25.7","San Francisco","San Francisco_Jul-15",37.7796,-122.27566,NA,"3219",NA,NA,"15-07-15",2015,"summer","july",NA,-71.92,-9.44,NA,NA,"Tipple","Tipple",3.6,NA,NA,1,NA,"Multi"
"2406","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.78168,-122.46878,NA,"3182",NA,NA,"15-07-15",2015,"summer","july",NA,-89.8,-11.58,NA,NA,"Tipple","Tipple",2.84,"San Francisco","California",31,NA,"Multi"
"2407","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.78358,-122.45155,NA,"3186",NA,NA,"15-07-15",2015,"summer","july",NA,-88.04,-11.36,NA,NA,"Tipple","Tipple",2.84,"San Francisco","California",69,NA,"Multi"
"2408","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.78875,-122.45043,NA,"3185",NA,NA,"15-07-15",2015,"summer","july",NA,-87.79,-11.36,NA,NA,"Tipple","Tipple",3.09,"San Francisco","California",69,NA,"Multi"
"2409","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.79122,-122.43813,NA,"3187",NA,NA,"15-07-15",2015,"summer","july",NA,-91.100008,-11.73,NA,NA,"Tipple","Tipple",2.66,"San Francisco","California",54,NA,"Multi"
"2410","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.79126,-122.45395,NA,"3184",NA,NA,"15-07-15",2015,"summer","july",NA,-87.83,-11.53,NA,NA,"Tipple","Tipple",4.41,"San Francisco","California",69,NA,"Multi"
"2411","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.79131,-122.42581,NA,"3188",NA,NA,"15-07-15",2015,"summer","july",NA,-91.66,-11.75,NA,NA,"Tipple","Tipple",2.34,"San Francisco","California",54,NA,"Multi"
"2412","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.79247,-122.48335,NA,"3183",NA,NA,"15-07-15",2015,"summer","july",NA,-53.86,-7.51,NA,NA,"Tipple","Tipple",6.22,NA,NA,31,NA,"Multi"
"2413","Oakland","25.7","San Francisco","San Francisco_Jul-15",37.80004,-122.26843,NA,"3218",NA,NA,"15-07-15",2015,"summer","july",NA,-70.26,-9.16,NA,NA,"Tipple","Tipple",3.02,"Alameda","California",9,NA,"Multi"
"2414","Oakland","25.7","San Francisco","San Francisco_Jul-15",37.80058,-122.26424,NA,"3217",NA,NA,"15-07-15",2015,"summer","july",NA,-69.85,-9.03,NA,NA,"Tipple","Tipple",2.39,"Alameda","California",9,NA,"Multi"
"2415","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.80414,-122.45457,NA,"3191",NA,NA,"15-07-15",2015,"summer","july",NA,-61.03,-8.12,NA,NA,"Tipple","Tipple",3.93,NA,NA,-8,NA,"Multi"
"2416","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.80639,-122.44797,NA,"3190",NA,NA,"15-07-15",2015,"summer","july",NA,-88.84,-11.06,NA,NA,"Tipple","Tipple",-0.36,NA,NA,-8,NA,"Multi"
"2417","San Francisco","25.7","San Francisco","San Francisco_Jul-15",37.80658,-122.43462,NA,"3189",NA,NA,"15-07-15",2015,"summer","july",NA,-90.71,-11.42,NA,NA,"Tipple","Tipple",0.65,NA,NA,-6,NA,"Multi"
"2418","Oakland","25.7","San Francisco","San Francisco_Jul-15",37.81294,-122.26062,NA,"3216",NA,NA,"15-07-15",2015,"summer","july",NA,-74.32,-9.69,NA,NA,"Tipple","Tipple",3.2,"Alameda","California",17,NA,"Multi"
"2419","Emeryville","25.7","San Francisco","San Francisco_Jul-15",37.84203,-122.29341,NA,"3215",NA,NA,"15-07-15",2015,"summer","july",NA,-74.08,-9.69,NA,NA,"Tipple","Tipple",3.44,NA,NA,2,NA,"Multi"
"2420","Berkeley","25.7","San Francisco","San Francisco_Jul-15",37.85677,-122.27316,NA,"3214",NA,NA,"15-07-15",2015,"summer","july",NA,-78.18,-10.45,NA,NA,"Tipple","Tipple",5.42,"Alameda","California",16,NA,"Multi"
"2421","Sausalito","25.7","San Francisco","San Francisco_Jul-15",37.85683,-122.48021,NA,"3192",NA,NA,"15-07-15",2015,"summer","july",NA,-27,-3.5,NA,NA,"Tipple","Tipple",0.44,"Marin","California",36,NA,"Multi"
"2422","Sausalito","25.7","San Francisco","San Francisco_Jul-15",37.86001,-122.48891,NA,"3193",NA,NA,"15-07-15",2015,"summer","july",NA,-25.44,-3.55,NA,NA,"Tipple","Tipple",2.96,"Marin","California",86,NA,"Multi"
"2423","Berkeley","25.7","San Francisco","San Francisco_Jul-15",37.86137,-122.25682,NA,"3213",NA,NA,"15-07-15",2015,"summer","july",NA,-75.38,-10.01,NA,NA,"Tipple","Tipple",4.7,"Alameda","California",69,NA,"Multi"
"2424","Berkeley","25.7","San Francisco","San Francisco_Jul-15",37.86738,-122.26925,NA,"3212",NA,NA,"15-07-15",2015,"summer","july",NA,-74.52,-9.74,NA,NA,"Tipple","Tipple",3.4,"Alameda","California",159,NA,"Multi"
"2425","Sausalito","25.7","San Francisco","San Francisco_Jul-15",37.86773,-122.50435,NA,"3194",NA,NA,"15-07-15",2015,"summer","july",NA,-23.96,-3.33,NA,NA,"Tipple","Tipple",2.68,"Marin","California",40,NA,"Multi"
"2426","Marin City","25.7","San Francisco","San Francisco_Jul-15",37.87248,-122.51102,NA,"3195",NA,NA,"15-07-15",2015,"summer","july",NA,-24.02,-3.38,NA,NA,"Tipple","Tipple",3.02,"Marin","California",68,NA,"Multi"
"2427","Berkeley","25.7","San Francisco","San Francisco_Jul-15",37.88552,-122.27565,NA,"3211",NA,NA,"15-07-15",2015,"summer","july",NA,-75.8,-9.76,NA,NA,"Tipple","Tipple",2.28,NA,NA,39,NA,"Multi"
"2428","Albany","25.7","San Francisco","San Francisco_Jul-15",37.88818,-122.29294,NA,"3210",NA,NA,"15-07-15",2015,"summer","july",NA,-73.7,-9.64,NA,NA,"Tipple","Tipple",3.42,NA,NA,27,NA,"Multi"
"2429","Mill Valley","25.7","San Francisco","San Francisco_Jul-15",37.89758,-122.50628,NA,"3196",NA,NA,"15-07-15",2015,"summer","july",NA,-26,-3.94,NA,NA,"Tipple","Tipple",5.09,"Marin","California",13,NA,"Multi"
"2430","El Cerrito","25.7","San Francisco","San Francisco_Jul-15",37.9083,-122.3039,NA,"3209",NA,NA,"15-07-15",2015,"summer","july",NA,-72.72,-9.68,NA,NA,"Tipple","Tipple",4.72,NA,NA,92,NA,"Multi"
"2431","Point Richmond","25.7","San Francisco","San Francisco_Jul-15",37.91678,-122.38455,NA,"3207",NA,NA,"15-07-15",2015,"summer","july",NA,-65.52,-8.68,NA,NA,"Tipple","Tipple",3.92,NA,NA,10,NA,"Multi"
"2432","Corte Madera","25.7","San Francisco","San Francisco_Jul-15",37.92015,-122.49995,NA,"3197",NA,NA,"15-07-15",2015,"summer","july",NA,-26,-4.04,NA,NA,"Tipple","Tipple",6.28,"Marin","California",19,NA,"Multi"
"2433","Corte Madera","25.7","San Francisco","San Francisco_Jul-15",37.92599,-122.52954,NA,"3199",NA,NA,"15-07-15",2015,"summer","july",NA,-26,-4,NA,NA,"Tipple","Tipple",5.84,"Marin","California",72,NA,"Multi"
"2434","Point Richmond","25.7","San Francisco","San Francisco_Jul-15",37.92678,-122.38502,NA,"3206",NA,NA,"15-07-15",2015,"summer","july",NA,-70.9,-9.69,NA,NA,"Tipple","Tipple",6.62,NA,NA,10,NA,"Multi"
"2435","Corte Madera","25.7","San Francisco","San Francisco_Jul-15",37.92682,-122.52595,NA,"3198",NA,NA,"15-07-15",2015,"summer","july",NA,-25.8,-3.64,NA,NA,"Tipple","Tipple",3.32,"Marin","California",31,NA,"Multi"
"2436","Larkspur","25.7","San Francisco","San Francisco_Jul-15",37.93439,-122.53565,NA,"3200",NA,NA,"15-07-15",2015,"summer","july",NA,-22.61,-4.36,NA,NA,"Tipple","Tipple",12.27,"Marin","California",52,NA,"Multi"
"2437","Richmond","25.7","San Francisco","San Francisco_Jul-15",37.93604,-122.34732,NA,"3208",NA,NA,"15-07-15",2015,"summer","july",NA,-63.97,-8.13,NA,NA,"Tipple","Tipple",1.07,"Contra Costa","California",12,NA,"Multi"
"2438","Lakespur","25.7","San Francisco","San Francisco_Jul-15",37.93956,-122.52936,NA,"3201",NA,NA,"15-07-15",2015,"summer","july",NA,-26,-3.85,NA,NA,"Tipple","Tipple",4.36,"Marin","California",52,NA,"Multi"
"2439","Greenbrae","25.7","San Francisco","San Francisco_Jul-15",37.94861,-122.53791,NA,"3202",NA,NA,"15-07-15",2015,"summer","july",NA,-27,-4.1,NA,NA,"Tipple","Tipple",5.8,"Marin","California",52,NA,"Multi"
"2440","San Rafael","25.7","San Francisco","San Francisco_Jul-15",37.9661,-122.5369,NA,"3203",NA,NA,"15-07-15",2015,"summer","july",NA,-28,-4.19,NA,NA,"Tipple","Tipple",5.06,"Marin","California",52,NA,"Multi"
"2441","San Rafael","25.7","San Francisco","San Francisco_Jul-15",37.96826,-122.52644,NA,"3204",NA,NA,"15-07-15",2015,"summer","july",NA,-28,-4.15,NA,NA,"Tipple","Tipple",4.89,"Marin","California",38,NA,"Multi"
"2442","San Rafael","25.7","San Francisco","San Francisco_Jul-15",37.97124,-122.51845,NA,"3205",NA,NA,"15-07-15",2015,"summer","july",NA,-28,-4.19,NA,NA,"Tipple","Tipple",5.52,"Marin","California",38,NA,"Multi"
"2443","San Jose","25.7","San Francisco","San Francisco_Jul-15",37.27549,-121.86531,NA,"3245",NA,NA,"16-07-15",2015,"summer","july",NA,-57.23,-7.68,NA,NA,"Tipple","Tipple",4.21,"Santa Clara","California",50,NA,"Multi"
"2444","Campbell","25.7","San Francisco","San Francisco_Jul-15",37.28367,-121.95885,NA,"3246",NA,NA,"16-07-15",2015,"summer","july",NA,-58.6,-7.33,NA,NA,"Tipple","Tipple",0.04,"Santa Clara","California",62,NA,"Multi"
"2445","San Jose","25.7","San Francisco","San Francisco_Jul-15",37.32243,-121.99306,NA,"3248",NA,NA,"16-07-15",2015,"summer","july",NA,-49,-7.06,NA,NA,"Tipple","Tipple",7.48,"Santa Clara","California",57,NA,"Multi"
"2446","Santa Clara","25.7","San Francisco","San Francisco_Jul-15",37.32354,-121.96904,NA,"3247",NA,NA,"16-07-15",2015,"summer","july",NA,-48.26,-7.13,NA,NA,"Tipple","Tipple",8.78,"Santa Clara","California",40,NA,"Multi"
"2447","San Jose","25.7","San Francisco","San Francisco_Jul-15",37.33276,-121.88473,NA,"3244",NA,NA,"16-07-15",2015,"summer","july",NA,-43.27,-6.49,NA,NA,"Tipple","Tipple",8.65,"Santa Clara","California",27,NA,"Multi"
"2448","San Jose","25.7","San Francisco","San Francisco_Jul-15",37.34886,-121.8652,NA,"3243",NA,NA,"16-07-15",2015,"summer","july",NA,-42.14,-6.28,NA,NA,"Tipple","Tipple",8.1,"Santa Clara","California",27,NA,"Multi"
"2449","Santa Clara","25.7","San Francisco","San Francisco_Jul-15",37.35188,-121.95874,NA,"3249",NA,NA,"16-07-15",2015,"summer","july",NA,-49.15,-7.08,NA,NA,"Tipple","Tipple",7.49,"Santa Clara","California",16,NA,"Multi"
"2450","San Jose","25.7","San Francisco","San Francisco_Jul-15",37.35683,-121.93658,NA,"3250",NA,NA,"16-07-15",2015,"summer","july",NA,-47.48,-7.03,NA,NA,"Tipple","Tipple",8.76,"Santa Clara","California",13,NA,"Multi"
"2451","Sunnyvale","25.7","San Francisco","San Francisco_Jul-15",37.36315,-122.02711,NA,"3251",NA,NA,"16-07-15",2015,"summer","july",NA,-58.39,-7.35,NA,NA,"Tipple","Tipple",0.41,"Santa Clara","California",38,NA,"Multi"
"2452","Sunnyvale","25.7","San Francisco","San Francisco_Jul-15",37.37377,-122.05469,NA,"3252",NA,NA,"16-07-15",2015,"summer","july",NA,-94.05,-13.1,NA,NA,"Tipple","Tipple",10.75,"Santa Clara","California",28,NA,"Multi"
"2453","San Jose","25.7","San Francisco","San Francisco_Jul-15",37.38721,-121.86045,NA,"3242",NA,NA,"16-07-15",2015,"summer","july",NA,-54.76,-6.77,NA,NA,"Tipple","Tipple",-0.6,"Santa Clara","California",38,NA,"Multi"
